stop_id,stop_name,zone_id,stop_lat,stop_lon,stop_desc
55C1Tg1j,Ushakiran Movies,Ushakiran Movies,17.42996559965487,78.41087759978637,USHA KIRAN MOVIES twd Peddamma temple
XhtuWNK7,Peddamma Temple,Peddamma Temple,17.43178261319136,78.40686500487101,PEDDAMMA Temple twd Madhapur
7MFTYaN6,Kondapur,Kondapur,17.464,78.367,KONDAPUR twd Hafizpet
UZLVMJZP,Cr Foundation Rd,Cr Foundation Rd,17.473514,78.364022,CR Foundation twd Hafizpet
KygDhDqC,Hafeezpet,Hafeezpet,17.478294457667268,78.3617451051432,HAFEEZPET twd Allwin x road
TW2rdSwj,Allwyn X Road,Allwyn X Road,17.491963547858898,78.35304111255302,ALLWYN X RD twd Hafeezpet
j99JCHUS,Hafeezpet,Hafeezpet,17.4795124796214,78.36128352752179,HAFEEZPET twd Kondapur
5LwOZkFg,Cr Foundation Rd,Cr Foundation Rd,17.473431,78.364314,CR FOUNDATION twd Gachibowli
Zwyl6fdB,Peddamma Temple,Peddamma Temple,17.43159834633586,78.40720025612069,PEDDAMMA TEMPLE twd Koti
RmEz87YD,Ushakiran Movies,Ushakiran Movies,17.430165455368805,78.41104923840241,USHAKIRAN Movies twd Koti
h2hMOYiv,Jubilee Hills Checkpost,Jubilee Hills Checkpost,17.427713779418717,78.41647798512466,JUBLEE HILLS CHECK POST twd Secunderabad
q4cCb1IV,Jubilee Hills Checkpost,Jubilee Hills Checkpost,17.4261354453542,78.4182814084813,JUBLIE Hills Check Post twd Lv prasad
tquaarUN,Annapurna Studio,Annapurna Studio,17.42368170511685,78.42489614303223,ANNAPURNA STUDIO twd Koti
dXemqBWm,Lv Prasad Eye Hospital,Lv Prasad Eye Hospital,17.424,78.428,LV Prasad EYE Hospital twd Punjagutta
1mxfl1ME,Tv9 Office,Tv9 Office,17.426567334517344,78.43837020634331,TV9 twd Punjagutta
y6Kh51iI,Nagarjuna Circle,Nagarjuna Circle,17.427253131546497,78.44500623135492,SULTHAN COLLEGE twd Koti
oS9Z79lQ,Suraram Clny,Suraram Clny,17.540256782146532,78.43840113044236,SURARAM Colony Jeedimetla
qO4U0Drr,Jambagh,Jambagh,17.383115,78.478306,JAMBAGH twd Mehdipatnam
p8REFkwK,Maithrivanam,Maithrivanam,17.437045451857323,78.44278514385226,MAITHRIVANAM twd Yousufguda
FkZHuszf,State Home,State Home,17.436445146606115,78.43953699038227,STATE Home twd Kondapur
ZhXCxXmg,Yousufguda Basti,Yousufguda Basti,17.436488655496408,78.43367367281407,YOUSUFGUDA Basthi twd Kondapur
Gn0cvdob,Yousufguda Check Post,Yousufguda Check Post,17.43645972430384,78.42808905465697,YOUSUFGUDA CHECK POST twd Kondapur
qOUl2tGQ,Rahamath Nagar Yusufgudda,Rahamath Nagar Yusufgudda,17.4399819066103,78.4240324795246,RAHAMATH NAGAR twd Borabanda
xooQRzAc,Karmika-Nagar,Karmika-Nagar,17.444506970562102,78.42415586360997,KARMIKA NAGAR twd Yusufguda
WlMQCvLz,Sri Ram Nagar Yusufguda,Sri Ram Nagar Yusufguda,17.44926892084876,78.42294484248798,SRI RAM NAGAR twd Borabanda
raxOJ94x,Kalyan Nagar,Kalyan Nagar,17.4507981054702,78.4228207916021,KALYAN Nagar twd Mothi nagar
Uzl4lfDY,Mothinagar X Road,Mothinagar X Road,17.4540953575907,78.4222595393657,MOTINAGAR X ROAD twd Borabanda
Km6BXdHU,Borabanda,Borabanda,17.45417275866018,78.41627687215805,BORABANDA Bus Station
AIKHLZLb,Mothinagar X Road,Mothinagar X Road,17.4542891800416,78.4223168715834,MOTHINAGAR X ROAD twd Erragadda
3Nct5xT3,Sri Ram Nagar Yusufguda,Sri Ram Nagar Yusufguda,17.449267702472024,78.42296366432305,SRI RAM NAGAR twd Yusufguda
GPyxthaT,Rahamath Nagar Yusufgudda,Rahamath Nagar Yusufgudda,17.4398971426414,78.42411160484663,RAHAMATH Nagar twd Yusufguda
Vy7sJKvK,Yousufguda Check Post,Yousufguda Check Post,17.4374063438227,78.4282572939992,YOUSUFGUDA Check Post twd Panjagutta
D9QGYrqD,Yousufguda Basti,Yousufguda Basti,17.43678,78.432168,YOUSUFGUDA Basti  twd Secunderabad
VdNXwVYT,Bright School,Bright School,17.4339398962105,78.436642549932,BRIGHT SCHOOL twd Punjagutta
FOye99Qm,Srinagar Colony,Srinagar Colony,17.430231751650126,78.43897371964728,SRINAGAR Colony twd Punjagutta
Cq1NAPG5,Shanti Nagar-Pedda Amberpet,Shanti Nagar-Pedda Amberpet,17.324638092447668,78.65205913838521,SHANTHI Nagar P Amberpet
AFuELweC,Mile Stone,Mile Stone,17.43939323081746,78.31485994267267,GOPANPALLE Milestone
Tx3Uycgr,Tellapur,Tellapur,17.462677720490323,78.28747987747194,TELLAPUR X Roads twd Kollur
3Wth2CAI,Osman Nagar,Osman Nagar,17.4418547366987,78.2720839975511,OSMAN NAGAR twd Kollur
Dd51Cr9K,Kollur Double Bed Room,Kollur Double Bed Room,17.434328863253885,78.25696036219598,KOLLUR Double Bedroom twd Kollur
qogLRr9i,Darga,Darga,17.415491506565804,78.39420498382064,DARGA twd Filmnagar
BwA3VoUm,Almas Hotel,Almas Hotel,17.4328983967,78.3211963067,JOURNALIST COLONY TWD GOPANPALLY
cv7asuHO,City Civil Court,City Civil Court,17.36806393075307,78.4798130392768,CITY CIVIL COURT
YXiLVcxv,Upparpally,Upparpally,17.35904509294632,78.42081929205494,UPPARPALLY VILLAGE
ZPqwNLNm,Hyderguda,Hyderguda,17.3634797115115,78.42355010711883,HYDERGUDA TWD KOTI
ScnQYjip,Huda Colony,Huda Colony,17.362400472899843,78.43328894050262,HUDA COLONY TWD KOTI
uIE7mDMT,Gowlipura,Gowlipura,17.348892503093573,78.4787612916366,GOWLIPURA twd Lalitabagh
9VtkSrB1,Railway Bridge Twd Lalitabagh,Railway Bridge Twd Lalitabagh,17.345341464803084,78.486955120864,RAILWAY BRIDGE twd Lalitabagh
QUMWwuD6,Care Hospital-Gachibowli,Care Hospital-Gachibowli,17.4309201738183,78.3723289049176,"CARE HOSPITAL, GACHIBOWLI twd RGIA"
6DU6OUtP,Aramghar,Aramghar,17.322197894279398,78.43161371324524,ARAMGHAR X ROADS twd LB Nagar
ZCUbEEKX,Sathamrai,Sathamrai,17.2748023376265,78.4008902430022,SATHAMRAI twd Mehdipatnam
uDEafHkm,Gagan Pahad,Gagan Pahad,17.2929197998045,78.4171591188256,GAGANPAHAD twd Mehdipatnam
c4GSrwrY,Saidabad Police Station,Saidabad Police Station,17.363776630585114,78.50250720977785,SAIDABAD PS twd SaidabadColony
016SpKiY,Sbi Colony Twd Saidabadcolony,Sbi Colony Twd Saidabadcolony,17.361258,78.513002,SBI COLONY twd SaidabadColony
OxxSW7Ka,Saidabad Colony,Saidabad Colony,17.358963,78.509521,SAIDABAD COLONY
FdzfzCbn,Medipally,Medipally,17.410034745305833,78.60356211662294,MEDIPALLY twd JBS
hCkrCbOE,Uppal Depot,Uppal Depot,17.405392053733866,78.58949526988873,UPPAL DEPOT twd Secunderabad
wzVG2qnT,Ramanthapur,Ramanthapur,17.397217163736546,78.53158235549928,RAMANTHAPUR Colony  twd Koti
NtsTwkjS,Tilak Nagar,Tilak Nagar,17.394112453286166,78.50860926763069,TILAKNAGAR twd Mehdipatnam
u7Fc9ErH,Barkatpura,Barkatpura,17.395,78.498,BARKATPURA twd Narayanguda
BZjon0sG,Narayanaguda,Narayanaguda,17.400257837481607,78.49007114768028,NARAYANGUDA twd Mehdipatnam
7n1855W7,Himayath Nagar,Himayath Nagar,17.402475603400166,78.4832797959498,HIMAYATHNAGAR twd Mehdipatnam
wuszFLRB,In Bar,In Bar,17.405225698148367,78.48002493381503,INBAR twd Lakdikapul
QwXoY0uV,Liberty,Liberty,17.40641195497385,78.47793145699887,LIBERTY twd Uppal
pQXuSRxs,In Bar,In Bar,17.405346310120475,78.48002762022473,INBAR twd Fever Hospital
R2f0UX4v,Himayath Nagar,Himayath Nagar,17.403382949943925,78.48251936509604,HIMAYAT NAGAR twd Uppal
Yq3JPEYJ,Narayanaguda,Narayanaguda,17.400174654739622,78.49059686064722,NARAYANA Guda twd Uppal
NIknWgGq,Ali Cafe,Ali Cafe,17.38251984859237,78.51804793565577,ALI CAFE twd Uppal
Fuvttp0V,Boduppal Kaman,Boduppal Kaman,17.404896,78.587278,BODUPPAL twd Yadagirigutta
hwwH4jUc,Uppal Depot,Uppal Depot,17.405457039268985,78.58914995844997,UPPAL DEPOT twd Medipally
Q7014tR9,Medipally,Medipally,17.41,78.603,MEDIPALLY twd Ghatkesar
Y2GiAmHw,Sriram Colony,Sriram Colony,17.293094939340822,78.44181150197984,SRI Ram Colony
RVsmh9HH,Madhuban Colony Laxmiguda,Madhuban Colony Laxmiguda,17.30100554071278,78.43725983560012,MADHUBAN
459G0WxM,Kedia Biscuit Factory,Kedia Biscuit Factory,17.307853063026407,78.43231915929748,KEDIA Biscuit Factory
IOGs7PmE,Katedan,Katedan,17.31212018146879,78.43849892405991,KATEDHAN twd Aramghar
Ncgu6OoP,Aramghar,Aramghar,17.3226536775149,78.43287437951963,ARAMGHAR twd MGBS
LtgvwYh2,National Police Academy,National Police Academy,17.3325064121674,78.4391131997108,NATIONAL Police Academy twd Hyderabad
TYww7xzS,Hasan Nagar,Hasan Nagar,17.334870304513988,78.4417793095125,HASAN Nagar twd Bahadurpura
DL2nBeP5,Danamma Jhopdi,Danamma Jhopdi,17.336885955231267,78.44939074833074,DANAMA JHOPDI twd Bahadurpura
we1t6UcD,Miralam Tank,Miralam Tank,17.34096840474753,78.45040806083348,MIR Alam Tank Filter Beds twd Hyderabad
sLmnrMSX,Tadbund,Tadbund,17.345298121307625,78.45073520839281,TADBUND twd Bahadurpura
A5AwwQHd,Zoo Park,Zoo Park,17.352375,78.45267,NEHRU ZOOLOGICAL PARK KISHAN BAGH twd Hyderabad
gbj1Dn5Q,Durga Nagar-Aramghar,Durga Nagar-Aramghar,17.31401416347253,78.44341546297075,DURGANAGAR X Road twd Srinagar Colony
PBbH3tM0,Katedan,Katedan,17.311904117652308,78.43841317723063,KATEDHAN twd Sriram Nagar
X4MYo5qT,Ambedkar Nagar,Ambedkar Nagar,17.269147,78.544883,AMBEDKARNAGAR
xVZAdWOQ,Yadagiri Theater,Yadagiri Theater,17.3467825856708,78.50819344976347,YADAGIRI THEATER twd Koti
vBc58vIY,Rice Mill,Rice Mill,17.267091528852777,78.53919980830901,RICEMILL twd Nadargul
kCIp0eHf,Mile Stone,Mile Stone,17.23983841597393,78.57222168502548,MODEL HIGHSCHOOL
RZ6zEeHB,Kaman Twd Sai Balaji Homes,Kaman Twd Sai Balaji Homes,17.305984582269694,78.51607755203655,KAMAN twd Sai balaji homes
9elEuxzw,Srisai Balaji Homes,Srisai Balaji Homes,17.29985,78.51558,SAI Balaji Home B Pet
ZCWAa3mM,Kaman Twd Badangpet,Kaman Twd Badangpet,17.30611175825091,78.5161542848893,KAMAN twd Badangpet
nPhhXd2I,Ramdev Guda,Ramdev Guda,17.375434948587834,78.3964744752971,RAMDEVGUDA twd Golconda Fort
X65S57TD,Golconda Fort Bus Station,Golconda Fort Bus Station,17.38525365547583,78.40313672930962,GOLCONDA FORT Bus Station
pcfz4AiZ,Kongara Kalan Village,Kongara Kalan Village,17.199939267029894,78.55056440762014,KONGARA Kalan twd Yeliminedu
72nVMcAa,Wonderla,Wonderla,17.21253235105455,78.52659346913549,WONDER LA X ROD twd Bongloor
9Wj6lb1G,Wonderla,Wonderla,17.216850916932636,78.52769767209153,WONDERLA
12saOR5x,Rr Collectorate,Rr Collectorate,17.189359335918773,78.53086986798688,RR COLLECTORATE-K.Kalan
7giWF6ge,Kurmalguda-Nadargul,Kurmalguda-Nadargul,17.267194048073467,78.51905912160875,KURMALGUDA twd Indra Nagar
XxKLTyzD,Mile Stone,Mile Stone,17.272,78.508,INDRANAGAR
7qtgR7Vl,Kurmalguda-Nadargul,Kurmalguda-Nadargul,17.26720423042954,78.51915031671525,KURMALGUDA twd Midhani
qpsOb8NT,Sardar Nagar,Sardar Nagar,17.231872596026133,78.47358226677156,SARDARNAGAR twd Amangal
A079uMEB,Bjp Quarters,Bjp Quarters,17.32577367726372,78.51969614624977,BJP QUARTERS twd Mandamallamma x road
xs5HfbWq,Bjp Quarters,Bjp Quarters,17.325784833817618,78.51986913117415,BJP QUARTERS twd Balapur x road
7JQGY8aq,Pahadi Shareef,Pahadi Shareef,17.271701796826175,78.4734293925826,PAHADI Sharif
6WMZmtOZ,Sachivalaya Nagar,Sachivalaya Nagar,17.32890131233334,78.57178531516625,SACHIVALAYA NAGAR Vanastalipuram
i1O0CrCB,Kendriya Vidyalaya-Odf,Kendriya Vidyalaya-Odf,17.494826153158673,78.1343311071396,CENTRAL SCHOOL twd Ordinance Factory
jjTOf7Dn,Ordinance Factory,Ordinance Factory,17.506802919355952,78.13607990741731,ORDINENS FACTORY
fNpAaT7s,Ordinance Factory,Ordinance Factory,17.50702941846062,78.13636019825935,ORDINANCE FACTORY twd Mehdipatnam
DdWch2Wn,Kendriya Vidyalaya-Odf,Kendriya Vidyalaya-Odf,17.494401638558045,78.134406208992,CENTRAL SCHOOL twd Shankarpally
4lZ1ReBK,Hyder Nagar,Hyder Nagar,17.49954,78.383844,HYDERNAGAR twd Koti
SBpjAyzx,Mangalpalle-Ibrahimpatnam,Mangalpalle-Ibrahimpatnam,17.20893515316952,78.595070241742,MANGALPALLE twd Ibrahimpatnam
fP96Ktrp,Mile Stone,Mile Stone,17.186761130107094,78.64904165267946,IBRAHIMPATNAM Bus Depot
04mJO1AJ,Times School Twd Sharadadhamam,Times School Twd Sharadadhamam,17.341499228811582,78.39221233060233,TIMES SCHOOL twd Sharadadhamam
tG4J8i6l,Sharadadamam,Sharadadamam,17.34540789010256,78.39179367060385,SHARADHAMAM twd Bandlagudajaghir
W6QGjO6t,Bandlaguda Jagir,Bandlaguda Jagir,17.351224605757142,78.38988121693168,BANDLAGUDA JAGIR twd Kali Mandir
HVacVN7k,Shanthi Nagar Bandlaguda Jagir,Shanthi Nagar Bandlaguda Jagir,17.36326851510238,78.3908562362194,SHANTHI NAGAR twd Mehidipatnam
pogVY7SA,Hydershakoti,Hydershakoti,17.368686608472714,78.39505791664125,HYDERSHAKOTE twd Mehdipatnam
a5xAO1LB,Hydershakoti,Hydershakoti,17.368727794717646,78.39324211189864,HYDERSHAKOTE twd Shamshabad
dNa6vhrJ,Shanthi Nagar Bandlaguda Jagir,Shanthi Nagar Bandlaguda Jagir,17.363234016130875,78.39087367057802,SHANTHI NAGAR twd Shamshabad
8EkWG3EM,Bandlaguda Jagir,Bandlaguda Jagir,17.351,78.39,BANDLAGUDA JAGIR twd Kismatpur
ZvWd5zt7,Sharadadamam,Sharadadamam,17.345436052749914,78.39183390949567,SHARADHAMAM twd Kismathpur
UafXCKBH,Mile Stone,Mile Stone,17.341493886824942,78.39223757445389,TIMES SCHOOL twd Kismathpur
IEmm4huz,Boats Club,Boats Club,17.428567,78.488812,BOATS Club twd Koti
ZFQrPSa1,Karmika-Nagar,Karmika-Nagar,17.444259930503517,78.42411295595218,KARMIKA NAGAR twd Borabanda
top0S40G,Kalyan Nagar,Kalyan Nagar,17.4510559003456,78.4228751063346,KALYAN NAGAR twd Yusufguda
MHRfZoa4,Gunthapalle,Gunthapalle,17.282,78.705,GUNTAPALLE VILLAGE twd Majedpur
x28d7cJf,Avanthi Engg Clg,Avanthi Engg Clg,17.282336007289697,78.70823000751554,AVANTHI ENG COLLEGE twd Majedpur
GbGvYUab,Mazidpur Village,Mazidpur Village,17.281557478360657,78.7128352982123,MAJEEDPUR VILLAGE twd Dandumailaram
XKFmr7fi,Mile Stone,Mile Stone,17.26840804944573,78.72178314871671,KUBERAPURI twd Dandu mailaram
dlQbuusO,Narrepalle,Narrepalle,17.259991490471286,78.7346899455071,NARREEPALLE twd Dandumailaram
WvMFuY0p,Dandumailaram,Dandumailaram,17.23092463036268,78.76094207389842,DANDUMAILARAM twd Ibrahimpatnam
xTxCnGuv,Dandumailaram,Dandumailaram,17.231001482383697,78.76091392879835,DANDUMAILARAM twd Choutupal
9FFAPE8x,Narrepalle,Narrepalle,17.2597817261462,78.73451823959105,NARREEPALLE twd Polkampally
41HAB087,Kuberapuri Twd Abdullapur Mettu,Kuberapuri Twd Abdullapur Mettu,17.268336332569554,78.72156858008584,KUBERAPURI twd Abdullapur mettu
smIcb0dP,Mazidpur Hayathnagar,Mazidpur Hayathnagar,17.281490834059113,78.71279774614631,MAJEEDPUR VILLAGE twd Abdullapurmet
lyrOFxGC,Avanthi Engg Clg,Avanthi Engg Clg,17.28243004096054,78.7081273457631,AVANTHI ENG COLLEGE twd Abdullapurmet
EChYUfJl,Gunthapalle,Gunthapalle,17.282,78.705,GUNTAPALLE VILLAGE twd Abdullapurmet
nrGl5G18,Errakunta Hyd Bus Stop,Errakunta Hyd Bus Stop,17.303633541818527,78.47462497463992,ERRAKUNTA twd Maheshwaram
0481ggli,Pahadi Shareef,Pahadi Shareef,17.272412218245556,78.47312726001837,PAHADI Shareef twd Mamidipalli
EfDqrG4w,Omer Colony,Omer Colony,17.269138020025608,78.46621423832754,OMER Colony
SAwLUJiF,Mamidipally,Mamidipally,17.249350751469827,78.45098735252179,MAMIDIPALLY twd Shamshabad
lOzqzi2E,Sri Sai Dharmagiri Kshetram,Sri Sai Dharmagiri Kshetram,17.259246024506293,78.41821342895183,SRI SAI TEMPLE Dharmagiri twd Shamshabad
3IjVrdPo,Rgi Airport,Rgi Airport,17.240784840851973,78.42925068841245,RGI AIRPORT
fKjLfk9G,Chintapatla,Chintapatla,17.009512167206164,78.68664890527727,CHINTHAPATLA X Road twd Chinthapatla
ULoD3Z9g,Thammaloniguda X Road,Thammaloniguda X Road,16.986794939260527,78.71117100119592,THAMMALONIGUDA X RAOD twd Mall
46ERbs1N,Mall Bs,Mall Bs,16.967384425889364,78.7297171354294,MALL twd Devanakonda
VLMgYPNs,Mile Stone,Mile Stone,17.180770000137123,78.65186869957638,KAPAD X Road
LOnsDDDd,Cherlapatelguda X Road,Cherlapatelguda X Road,17.180483202895026,78.63693952560426,CHERLAPATELGUDA X ROAD twd Veliminedu
BoJqNEvb,Rajamahendra College,Rajamahendra College,17.174958157227692,78.63586662706234,RAJAMAHENDRA COLLEGE twd Cherlapatelguda
H5g5Piv2,Cherlapatelguda,Cherlapatelguda,17.167951855231742,78.63382279872896,CHERLAPATELGUDA VILLAGE twd Kappad
xkwklHr9,Karnamguda,Karnamguda,17.17527590815494,78.62324939076765,KARNAMGUDA twd Eliminedu
RsTHf5RR,Pocharam-Ibrahimpatnam,Pocharam-Ibrahimpatnam,17.178012755346856,78.60051512718202,POCHARAM twd Mangalpally
Vdyu1nge,Metilla,Metilla,17.164,78.594,METILLA twd Enedu
9UirTnPr,Yeliminedu,Yeliminedu,17.14404032208543,78.59487173763307,YELIMINEDU twd Madapuram
Ea0iAjDN,Timmapur X Roads,Timmapur X Roads,17.143,78.589,THIMMAPUR X ROAD twd Madapuram
IobWZ0kF,Madhapur-Kandukur,Madhapur-Kandukur,17.128179638819233,78.58152508542771,MADHAPUR twd Gumadavely
4C1MiLTY,Middle Tank Band,Middle Tank Band,17.42345794579015,78.48591774702074,MIDDLE TANK BUND twd Mehdipatnam
AUw1gaTJ,Shamshabad,Shamshabad,17.262045651399877,78.3882424235344,SHAMSHABAD twd RGIA
MIDq6s3m,Sri Sai Dharmagiri Kshetram,Sri Sai Dharmagiri Kshetram,17.259310060363102,78.4183019406657,SRI SAI TEMPLE Dharmagiri twd Charminar
7jisLozx,Mamidipally,Mamidipally,17.25,78.451,MAMIDIPALLY twd Charminar
w6P4lO4H,Pahadi Shareef,Pahadi Shareef,17.27239468074859,78.47308739162686,PAHADI Shareef twd Charminar
Z2OYHC3k,Middle Tank Band,Middle Tank Band,17.42226794022787,78.48501920700075,MIDDLE TANK BAND twd Secundrabad
GwiituYe,Shamshabad,Shamshabad,17.261656318822876,78.387987613678,SHAMSHABAD twd Shubanpur
syF0D7NE,Kishanguda,Kishanguda,17.254310247135095,78.38055784343715,KISHANGUDA SHM twd Jp Dargha
lRdPmDfL,Gandiguda,Gandiguda,17.23030731452134,78.35262260829188,GANDIGUDA twd Shubanpur
Tgi2Jcer,Gansimiya-Guda,Gansimiya-Guda,17.225813739246853,78.3473253656206,GHASMIYAGUDA twd Jp darga
6qUxhHmn,Peddashapur,Peddashapur,17.217,78.341,PEDDA SHAPOOR twd Shubanpur
0XDEo12B,Madanpally,Madanpally,17.198848075429396,78.32241900265218,MADANAPALLY twd Ameerpet
CwAfl9ku,Palmakole,Palmakole,17.18551834850153,78.30608232540459,PALMAKULA twd JP Darga
WQwkzTAa,Thimmapur-Kothur,Thimmapur-Kothur,17.167849399432576,78.29838582054325,TIMMAPUR twd Amangal
eSljGJzV,Kothur-Shadnagar,Kothur-Shadnagar,17.147392755913735,78.28882634795325,KOTHUR twd Shadnagar
eC6sMKtp,Natco,Natco,17.13598713275602,78.28579272457316,NATCO twd Amangal
Si6JPxQ0,Rangapur-Kothur,Rangapur-Kothur,17.120935773443342,78.29180087445854,RANGAPUR twd Amangal
EZbW0mKJ,Mekaguda-Kothur,Mekaguda-Kothur,17.107827582562443,78.29502251092028,MEKAGUDA twd Jp darga
gH7XUuZ7,Satyahousing-Kothur,Satyahousing-Kothur,17.102873563002557,78.29603075935465,SATYAHOUSING twd Amangal
EM18BaQX,Inmul Narwa,Inmul Narwa,17.084086520706347,78.299278973585,INMUL NARVA twd Amangal
nOrdZDm6,Jp Dargha,Jp Dargha,17.068323299307806,78.30250021870577,JP DARGHA twd Amangal
7jgUzTnU,Madhapur-Kandukur,Madhapur-Kandukur,17.12833343366185,78.58140169916624,MADHAPUR twd Ibrahimpatnam
9bEpBrTN,Timmapur X Roads,Timmapur X Roads,17.142889539480393,78.58937323093416,THIMMAPUR X ROAD twd Ibrahimpatnam
w240eneK,Yeliminedu,Yeliminedu,17.144060825812947,78.59475373288305,YELIMINEDU twd Ibrahimpatnam
AxOUXrVN,Metilla,Metilla,17.164036024006425,78.59383106503485,METILLA twd Pocharam
MrAWiiWF,Uppariguda-Ibrahimpatnam,Uppariguda-Ibrahimpatnam,17.190384384028434,78.61372768878938,UPPARI GUDA VILLAGE twd Ibrahimpatnam
CtGQLF1l,Pocharam-Ibrahimpatnam,Pocharam-Ibrahimpatnam,17.178146008440656,78.60064387321474,POCHARAM twd Enedu
uOPqZmGk,Mile Stone,Mile Stone,17.146680244525335,78.5980743148003,METTILA twd Yeliminedu
on2zzKik,Jabbarguda,Jabbarguda,17.147997619011353,78.5839068686576,JABBARGUDA Village Ibrahimpatnam
B2Uj4w8J,Timmapur-Kandukur,Timmapur-Kandukur,17.13047124007446,78.55772852897645,TIMMAPUR VILLAGE twd Rachloor
PnphYJMt,Begumpet-Kandukur,Begumpet-Kandukur,17.108051923052965,78.55358183383943,BEGUMPET twd Gummadavelly
9yAdOeBH,Timmapur-Kandukur,Timmapur-Kandukur,17.130076683278915,78.55670392513277,THIMMAPUR Bus Stop
n2x8pfPj,Jp Dargha,Jp Dargha,17.06764640376279,78.30214351380563,JP DARGHA twd Afzalgunj
s23jTZo2,Inmul Narwa,Inmul Narwa,17.08429414167132,78.29920922148646,INMUL NARVA twd Afzalgunj
hZ8RpBFl,Satyahousing-Kothur,Satyahousing-Kothur,17.102983767684805,78.29595297643517,SATYAHOUSING twd Afzalgunj
51i3b5Ai,Mekaguda-Kothur,Mekaguda-Kothur,17.10773405554428,78.29480771987708,MEKAGUDA twd Afzalgunj
9DAeaCCH,Rangapur-Kothur,Rangapur-Kothur,17.121007605937766,78.29173396193586,RANGAPUR twd Afzalgunj
VHv8XPql,Natco,Natco,17.136015320348186,78.28570151029045,NATCO twd Afzalgunj
WCJaqJRx,Kothur-Shadnagar,Kothur-Shadnagar,17.15,78.29,KOTHUR twd Hyderabad
bBLbIL6H,Thimmapur-Kothur,Thimmapur-Kothur,17.1680005614305,78.29830131319314,TIMMAPUR twd Afzalgunj
EYOccjEX,Palmakole,Palmakole,17.185573447947046,78.30595756292306,PALMAKULA twd Afzalgunj
qdx4cCDM,Madanpally,Madanpally,17.198960615940948,78.3223941922188,MADANAPALLY twd Afzalgunj
0S8B6btL,Peddashapur,Peddashapur,17.219,78.342,PEDDA SHAPOOR twd Shamshabad
Sf8dZ8yk,Gansimiya-Guda,Gansimiya-Guda,17.225926452799165,78.3471322330354,GHASMIYAGUDA twd Afzalgunj
rWIOODFe,Gandiguda,Gandiguda,17.23,78.352,GANDIGUDA twd Shamshabad
wnb2jyRf,Kishanguda,Kishanguda,17.25307542446084,78.37903439718579,KISHANGUDA SHM twd Afzalgunj
TqbzRh9L,Afzalgunj,Afzalgunj,17.374,78.476,AFZALGUNJ twd Koti
CGjX4zn8,Abdullahpur Village,Abdullahpur Village,17.32044605308206,78.69236446666405,ABDHULLAPUR VILLAGE twd Kawadipalle
87o01oN5,Kawadipalle,Kawadipalle,17.334595592948855,78.69735895999946,KAWADIPALLY twd Pillaipally
YvubqMGE,Taramathi X Road,Taramathi X Road,17.34376681913623,78.69695667995171,TARAMATHIPETA X Road twd Pillaipally
XiitdPhl,Saddu Pally Village,Saddu Pally Village,17.370125326198767,78.69874298993383,SADDUPALLAY X RD twd Bandaravirala
zxX03N3Q,Bandaraviryal,Bandaraviryal,17.38886654788396,78.71834323004653,BANDARAVIRALA twd Pillaipally
X4KVUm75,Chinna Ravirala,Chinna Ravirala,17.38317069166205,78.72472017583392,CHINNA RAVIRALA twd Abdullapurpet
v69ltsCr,Guvvaleti X Roads,Guvvaleti X Roads,17.377359399250413,78.7335258726689,GUVVALETI X Road twd Pillaipally
m35QCVzJ,Pillai Palle,Pillai Palle,17.375175933387414,78.73866499018278,PILLAIPALLY VILLAGE twd Juloor
HxhFC5MV,Jagathpally X Roads,Jagathpally X Roads,17.369577476736314,78.75455975462393,JAGATHPALLY X Road twd JAGATHPALLY
qWLixMnC,Jagatthpalle,Jagatthpalle,17.357919354796515,78.76524569635741,JAGATHPALLY twd Juloor
Pj9X3SdL,Peddagudem-Pochampally,Peddagudem-Pochampally,17.380431127373186,78.76934409229216,PEDDAGUDEM twd Juloor
t3pIlfPs,Julur Temple,Julur Temple,17.389003510041103,78.78408282512919,JULUR Temple
EK3WdY8x,Alinagar Juloor,Alinagar Juloor,17.38354889162172,78.78027675482318,ALINAGAR twd PILLAPALLI
B9ZQPyhF,Peddagudem-Pochampally,Peddagudem-Pochampally,17.3805280045006,78.76944070915637,PEDDAGUDEM twd Pillaypally
hEZRInZL,Jagatthpalle,Jagatthpalle,17.358106159478233,78.76537433318755,JAGATHPALLY twd Pochampally
vhyCcbVB,Jagathpally X Roads,Jagathpally X Roads,17.369675073080113,78.7544189370961,JAGATHPALLY X Road twd pillaipally
32IJWuDb,Pillai Palle,Pillai Palle,17.375129798929486,78.73859792895165,PILLAIPALLY twd Abdullapurpet
SmVeYMsB,Guvvaleti X Roads,Guvvaleti X Roads,17.377359399921396,78.73335957570998,GUVVALETI X Road twd Abdullapurpet
IVChBGlL,Bandaraviryal,Bandaraviryal,17.388857659827465,78.7184035802939,BANDARAVIRALA twd Abdullapurpet
2kbydhqx,Saddu Pally Village,Saddu Pally Village,17.37015601292049,78.69888781661074,SADDUPALLAY X RD twd Abdullapur mettu
UVufBafQ,Taramathi X Road,Taramathi X Road,17.34381802437362,78.69721416019284,TARAMATHIPETA twd Abdullapurmet
cX94IdDb,Kawadipalle,Kawadipalle,17.33458558227578,78.69728118001494,KAVADPALLY twd Abdullapurmet
